ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PPG,IHG,CG,PSM,PSG,CAND_IND3,CAND_IND6,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PRI_PVEM,MORENA_ES,PAN_PRD,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,302,C,1,0,C01,61,58,17,18,18,10,1,98,2,3,2,2,1,5,0,0,4,0,0,0,3,0,0,303,0,9,312,599,Grupo de recuento,,,
12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,302,C,2,0,C02,53,68,9,20,25,16,8,94,5,1,0,3,4,4,0,0,4,0,0,0,2,1,0,317,0,22,339,598,Grupo de recuento,,,
12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,304,B,1,0,B,64,49,32,10,21,13,6,133,14,4,2,14,4,3,0,0,3,1,1,2,1,7,0,384,0,29,413,734,Acta casilla,,,
12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,304,C,1,0,C01,53,51,12,17,21,9,9,149,14,6,0,1,4,2,0,0,0,0,0,0,1,3,0,352,0,22,374,734,Acta casilla,,,
12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,304,C,2,0,C02,76,49,27,14,12,10,8,154,7,4,2,3,4,5,0,0,2,1,1,0,1,2,0,382,0,22,404,734,Grupo de recuento,,,
12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,304,C,3,0,C03,54,48,25,17,14,15,8,152,9,1,0,1,4,1,0,0,5,5,0,0,4,6,0,369,0,23,392,734,Grupo de recuento,,,
12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,383,B,1,0,B,34,43,12,9,20,7,4,151,34,3,2,2,3,2,0,0,0,0,0,0,4,4,0,334,0,14,348,613,Acta casilla,,,
12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,383,C,1,0,C01,41,44,13,12,10,4,3,136,30,3,0,6,2,1,0,0,0,1,0,0,0,4,0,310,0,25,335,612,Grupo de recuento,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,14,B,1,0,B,15,78,9,5,18,31,8,197,31,1,0,2,3,2,0,0,2,0,0,0,1,0,0,403,0,19,422,712,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,15,B,1,0,B,5,38,15,5,10,6,2,141,7,1,0,0,3,1,0,0,0,0,0,0,0,0,0,234,0,14,248,446,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,15,C,1,0,C01,5,43,16,4,10,12,5,124,5,1,1,0,10,1,0,0,3,0,0,0,4,4,0,248,0,23,271,445,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,16,B,1,0,B,6,31,19,4,11,8,5,91,14,1,0,0,1,0,0,0,0,0,0,0,3,2,0,196,0,13,209,416,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,16,C,1,0,C01,3,36,11,5,8,14,2,117,8,1,0,1,1,0,0,0,0,1,0,1,1,2,0,212,0,18,230,415,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,17,B,1,0,B,7,32,14,1,10,10,3,147,28,1,4,4,4,2,0,0,0,1,0,0,0,2,0,270,0,10,280,500,Grupo de recuento,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,17,C,1,0,C01,13,30,5,2,11,13,1,122,20,1,0,6,2,1,0,0,0,0,0,1,0,5,0,233,0,18,251,499,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,18,B,1,0,B,8,52,15,5,15,24,2,165,78,3,1,10,6,0,0,0,0,0,0,0,3,0,0,387,0,19,406,719,Grupo de recuento,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,18,C,1,0,C01,2,40,17,5,11,36,4,218,50,0,2,6,5,2,0,0,0,0,0,0,4,2,0,404,0,26,430,718,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,19,B,1,0,B,6,30,13,3,19,25,5,169,16,1,1,6,4,4,0,0,1,1,1,1,0,5,0,311,0,20,331,593,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,19,C,1,0,C01,4,27,20,4,21,15,4,168,11,3,0,0,2,7,0,0,0,0,0,0,3,2,0,291,0,28,319,593,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,19,C,2,0,C02,5,28,21,5,17,21,5,162,4,3,0,0,4,3,0,0,0,0,0,0,0,4,0,282,0,24,306,592,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,19,C,3,0,C03,6,23,15,4,17,26,0,186,12,1,1,1,3,2,0,0,0,0,0,0,0,3,0,300,0,22,322,592,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,20,B,1,0,B,4,70,8,1,19,20,0,149,22,2,5,0,6,4,0,0,0,0,0,0,1,5,0,316,0,18,334,563,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,20,C,1,0,C01,6,71,18,2,12,10,2,175,16,3,2,2,3,2,0,0,0,0,0,0,1,1,0,326,0,20,346,563,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,21,B,1,0,B,4,26,12,5,31,20,2,220,18,1,0,0,8,1,0,0,0,0,1,1,1,2,0,353,0,10,363,641,Grupo de recuento,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,21,C,1,0,C01,11,33,13,3,30,29,4,206,22,1,0,2,6,5,0,0,0,0,0,1,2,1,0,369,0,25,394,640,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,22,B,1,0,B,9,37,11,3,29,36,6,215,9,3,2,6,0,9,0,0,2,0,0,2,1,6,0,386,0,15,401,636,Grupo de recuento,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,22,C,1,0,C01,15,43,16,0,31,22,6,208,8,0,2,2,6,1,0,0,0,0,0,0,5,2,0,367,0,19,386,636,Grupo de recuento,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,23,B,1,0,B,7,33,7,7,16,8,7,192,8,0,0,5,5,0,0,0,0,0,0,0,0,3,0,298,1,10,309,530,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,23,C,1,0,C01,7,29,6,1,18,5,8,190,8,2,2,2,7,0,0,0,0,0,0,0,0,1,0,286,4,7,297,529,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,23,C,2,0,C02,8,31,5,3,17,7,8,200,11,0,2,5,3,0,0,0,0,0,0,0,0,3,0,303,0,13,316,529,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,26,B,1,0,B,18,39,15,4,19,5,3,219,7,5,4,2,5,3,0,0,2,1,0,0,3,5,0,359,1,10,370,603,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,26,C,1,0,C01,10,46,21,4,22,19,7,228,7,1,3,3,7,3,0,0,0,0,0,0,0,4,0,385,0,18,403,603,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,27,B,1,0,B,9,31,22,5,27,19,6,161,15,1,2,1,4,0,0,0,1,0,0,0,1,4,0,309,0,17,326,592,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,27,C,1,0,C01,10,46,15,4,15,17,7,168,9,0,1,2,4,5,0,0,0,0,0,0,0,5,0,308,0,7,315,592,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,27,C,2,0,C02,13,37,17,5,17,17,8,183,6,2,3,2,3,2,0,0,2,0,0,2,1,4,0,324,0,18,342,592,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,28,B,1,0,B,15,52,10,3,26,21,4,166,3,3,0,4,3,1,0,0,0,0,0,0,0,2,0,313,0,28,341,615,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,28,C,1,0,C01,7,34,19,3,39,26,5,160,1,1,1,6,4,2,0,0,2,0,1,1,1,25,0,338,0,0,338,615,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,29,B,1,0,B,9,32,7,7,35,3,5,180,9,2,2,5,6,5,0,0,0,0,2,0,0,0,0,309,0,11,320,565,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,29,C,1,0,C01,6,34,8,5,42,6,4,157,7,2,3,6,3,1,0,0,2,0,0,0,1,5,0,292,0,16,308,564,Grupo de recuento,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,29,C,2,0,C02,1,32,13,2,39,9,1,200,5,2,2,7,11,0,0,0,0,0,0,0,0,1,0,325,0,8,333,564,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,30,B,1,0,B,4,35,11,7,33,10,2,154,13,1,0,0,13,1,0,0,0,0,0,0,2,2,0,288,0,25,313,574,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,30,C,1,0,C01,5,33,10,5,29,10,2,160,17,0,1,3,5,1,0,0,0,1,0,0,2,2,0,286,0,21,307,574,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,30,C,2,0,C02,14,37,23,4,36,9,2,153,8,3,0,5,3,0,0,0,0,0,0,0,0,0,0,297,0,15,312,573,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,31,B,1,0,B,7,61,11,3,34,26,4,182,17,3,1,5,6,3,0,0,3,0,0,0,2,2,0,370,0,15,385,749,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,31,C,1,0,C01,14,52,14,5,28,30,6,197,18,2,1,3,6,2,0,0,1,0,1,0,5,6,0,391,0,28,419,749,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,31,C,2,0,C02,11,51,17,10,25,25,9,192,14,2,1,3,4,3,0,0,0,0,1,0,1,4,0,373,0,30,403,749,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,31,C,3,0,C03,17,57,14,5,18,21,13,216,14,2,0,4,7,0,0,0,0,0,0,0,1,6,0,395,0,14,409,749,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,31,C,4,0,C04,9,64,11,6,34,24,12,194,17,1,0,0,3,0,0,0,2,1,1,0,1,3,0,383,0,19,402,748,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,32,B,1,0,B,7,59,12,2,13,18,4,194,4,3,3,1,6,5,0,0,0,0,0,0,1,2,0,334,0,16,350,524,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,32,C,1,0,C01,8,67,9,7,20,12,1,168,8,1,1,3,1,3,0,0,1,0,0,1,2,0,0,313,1,19,333,523,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,33,B,1,0,B,8,54,11,6,22,12,2,190,18,3,1,6,6,5,0,0,0,0,0,0,2,3,0,349,0,18,367,588,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,33,C,1,0,C01,11,41,17,5,22,8,1,220,19,0,2,2,11,1,0,0,0,0,0,0,0,3,0,363,0,10,373,588,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,33,C,2,0,C02,8,53,9,5,19,15,1,223,5,0,0,12,5,3,0,0,1,0,0,0,1,6,0,366,0,17,383,588,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,34,B,1,0,B,5,45,6,3,29,7,4,160,11,4,0,3,4,3,0,0,0,0,0,0,0,4,0,288,0,12,300,539,Grupo de recuento,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,34,C,1,0,C01,5,40,9,1,23,5,3,170,11,0,1,1,5,1,0,0,0,1,0,0,1,4,0,281,0,13,294,539,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,35,B,1,0,B,13,44,10,4,24,12,6,124,4,2,1,5,1,1,0,0,0,0,0,0,1,12,0,264,0,14,278,435,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,35,C,1,0,C01,5,37,13,2,28,7,5,131,3,1,0,4,2,8,0,0,0,0,0,0,0,2,0,248,0,13,261,434,Grupo de recuento,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,36,B,1,0,B,9,35,11,2,20,8,2,186,9,3,2,3,2,4,0,0,0,0,0,0,0,1,0,297,0,15,312,529,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,36,C,1,0,C01,11,25,10,4,30,6,3,158,5,2,1,5,2,2,0,0,0,0,0,0,0,1,0,265,0,16,281,529,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,36,C,2,0,C02,4,39,18,3,15,8,3,184,9,1,0,6,4,2,0,0,1,0,0,0,1,5,0,303,0,12,315,529,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,37,B,1,0,B,9,42,18,6,13,9,4,189,10,0,6,3,8,3,0,0,2,1,0,0,4,6,0,333,0,23,356,643,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,37,C,1,0,C01,8,32,20,2,15,17,5,202,8,4,6,4,7,0,0,0,4,1,0,1,4,7,0,347,0,12,359,642,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,38,B,1,0,B,15,62,8,7,19,12,2,230,5,4,11,3,5,2,0,0,0,0,0,0,1,0,0,386,0,11,397,609,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,38,C,1,0,C01,6,47,12,6,24,4,5,214,9,5,10,4,4,2,0,0,1,0,0,0,0,0,0,353,0,18,371,608,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,38,C,2,0,C02,14,57,11,1,19,10,4,205,6,2,13,8,3,0,0,0,1,0,0,0,1,4,0,359,0,18,377,608,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,39,B,1,0,B,27,54,8,6,25,17,3,225,5,3,0,4,4,4,0,0,1,0,0,0,1,4,0,391,1,15,407,629,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,39,C,1,0,C01,30,64,8,3,15,12,4,197,7,4,1,4,3,1,0,0,1,0,0,0,4,3,0,361,1,15,377,629,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,39,C,2,0,C02,34,46,8,17,26,15,7,221,1,3,1,3,3,1,0,0,2,0,0,1,7,2,0,398,1,16,415,628,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,41,B,1,0,B,13,42,10,8,29,13,5,252,19,1,2,8,10,0,0,0,2,0,0,0,2,5,0,421,0,25,446,745,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,41,C,1,0,C01,22,66,23,4,18,15,8,250,18,2,3,3,6,3,0,0,1,2,0,0,2,1,0,447,0,26,473,745,Grupo de recuento,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,42,B,1,0,B,7,44,7,8,11,19,3,170,14,6,3,0,3,0,0,0,1,0,0,0,1,2,0,299,0,16,315,518,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,42,C,1,0,C01,15,51,8,2,14,14,6,172,9,1,1,4,3,2,0,0,0,0,0,0,0,1,0,303,0,14,317,518,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,42,C,2,0,C02,11,36,7,2,15,5,3,198,16,3,4,2,7,1,0,0,1,0,1,0,0,3,0,315,0,9,324,518,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,43,B,1,0,B,11,32,20,3,15,12,4,217,3,4,3,2,3,1,0,0,0,0,0,0,0,0,0,330,1,17,348,561,Grupo de recuento,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,43,C,1,0,C01,15,34,15,9,17,9,3,223,6,3,0,5,0,3,0,0,1,0,0,1,0,0,0,344,0,9,353,561,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,44,B,1,0,B,14,36,10,2,22,8,2,200,8,0,1,3,6,2,0,0,1,1,0,0,1,1,0,318,0,19,337,526,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,44,C,1,0,C01,9,28,9,4,23,7,2,194,7,5,0,4,6,2,0,0,0,0,0,0,2,2,0,304,2,14,320,525,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,45,B,1,0,B,9,45,13,5,13,4,3,179,3,4,2,3,2,1,0,0,1,0,0,0,2,3,0,292,0,16,308,501,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,45,C,1,0,C01,11,37,13,2,19,7,3,183,7,2,0,0,2,3,0,0,0,0,0,0,1,2,0,292,0,10,302,500,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,46,B,1,0,B,13,38,7,2,16,9,2,134,2,0,1,6,4,4,0,0,1,0,0,0,2,0,0,241,1,10,252,413,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,46,C,1,0,C01,19,27,15,3,16,6,3,166,4,2,2,1,7,1,0,0,0,0,0,0,0,4,0,276,1,7,284,413,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,47,B,1,0,B,13,35,9,9,19,12,8,179,9,0,1,3,4,0,0,0,0,1,0,0,3,1,0,306,0,14,320,525,Grupo de recuento,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,47,C,1,0,C01,13,50,14,8,26,12,5,167,3,1,1,4,2,3,0,0,1,0,0,0,0,2,0,312,1,13,326,525,Grupo de recuento,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,48,B,1,0,B,27,52,10,6,15,17,5,188,6,5,1,6,4,3,0,0,1,1,2,0,1,1,0,351,0,17,368,559,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,48,C,1,0,C01,20,75,21,4,15,10,4,186,5,2,0,4,5,2,0,0,0,0,0,0,4,1,0,358,1,10,369,558,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,48,C,2,0,C02,22,42,19,3,16,17,5,176,5,3,4,5,6,2,0,0,0,0,1,0,0,2,0,328,0,16,344,558,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,49,B,1,0,B,24,46,10,7,14,15,15,196,10,3,0,7,0,1,0,0,1,0,0,0,4,4,0,357,0,19,376,605,Grupo de recuento,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,49,C,1,0,C01,25,38,16,10,16,5,7,209,11,3,2,4,5,0,0,0,1,1,0,0,0,7,0,360,0,9,369,605,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,50,B,1,0,B,11,45,13,1,13,11,3,181,4,2,0,1,3,2,0,0,1,0,0,0,3,2,0,296,0,21,317,506,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,50,C,1,0,C01,14,51,12,4,11,9,6,169,2,4,1,2,5,4,0,0,0,0,1,0,1,2,0,298,0,18,316,505,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,50,C,2,0,C02,13,48,16,3,20,10,4,156,8,2,2,6,7,1,0,0,0,0,0,0,2,1,0,299,0,20,319,505,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,51,B,1,0,B,21,63,19,4,20,5,6,226,3,0,1,3,9,2,0,0,1,0,2,0,2,1,0,388,0,16,404,604,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,51,C,1,0,C01,26,56,21,4,13,6,7,218,11,3,3,5,5,2,0,0,1,0,1,0,2,4,0,388,0,15,403,604,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,52,B,1,0,B,18,43,9,2,13,13,5,177,5,2,3,2,4,3,0,0,0,0,2,0,2,0,0,303,1,16,320,457,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,52,C,1,0,C01,13,37,9,8,24,11,11,143,4,0,1,6,3,7,0,0,0,0,0,0,2,1,0,280,0,16,296,457,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,53,B,1,0,B,17,54,9,7,20,14,8,239,16,1,0,4,4,4,0,0,1,0,0,0,3,0,0,401,1,23,425,629,Grupo de recuento,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,53,C,1,0,C01,12,58,12,13,16,13,6,206,7,1,2,3,6,5,0,0,0,0,0,1,0,2,0,363,0,22,385,629,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,54,B,1,0,B,12,41,9,2,27,9,13,241,4,2,1,13,2,1,0,0,0,0,0,0,0,1,0,378,0,0,378,627,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,54,C,1,0,C01,19,40,10,2,20,9,14,230,7,0,1,13,7,2,0,0,3,0,0,0,3,1,0,381,1,19,401,626,Grupo de recuento,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,55,B,1,0,B,14,40,8,5,12,7,7,139,6,2,0,2,4,3,0,0,2,1,0,0,1,3,0,256,0,12,268,435,Grupo de recuento,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,55,C,1,0,C01,18,42,8,3,10,3,2,135,7,1,3,0,0,1,0,0,1,0,0,0,0,1,0,235,0,15,250,434,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,55,S,1,0,SMR01,6,50,8,4,24,8,3,257,18,2,2,1,1,1,0,0,0,0,0,0,2,3,0,390,3,25,418,0,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,64,B,1,0,B,20,70,15,6,34,9,5,242,7,1,3,3,6,5,0,0,2,0,0,0,1,1,0,430,2,30,462,726,Grupo de recuento,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,65,B,1,0,B,16,58,10,5,16,11,1,157,4,0,1,1,6,5,0,0,2,0,0,1,2,1,0,297,0,18,315,555,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,66,B,1,0,B,5,29,11,1,8,10,5,155,3,0,1,4,2,0,0,0,0,0,0,0,0,0,0,234,0,8,242,438,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,66,C,1,0,C01,7,29,4,2,10,10,3,152,6,1,0,1,5,1,0,0,1,0,0,0,1,2,0,235,0,12,247,437,Grupo de recuento,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,67,B,1,0,B,10,34,20,4,15,7,9,196,7,0,2,3,3,3,0,0,1,0,0,0,0,3,0,317,0,13,330,560,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,68,B,1,0,B,5,35,12,3,12,8,6,172,1,1,2,1,6,1,0,0,0,0,0,0,0,0,0,265,0,0,265,464,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,68,C,1,0,C01,19,35,9,0,5,21,4,148,2,0,0,6,5,2,0,0,0,0,0,0,0,1,0,257,0,13,270,464,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,69,B,1,0,B,9,26,13,1,8,19,2,111,6,0,1,3,0,0,0,0,1,0,0,1,6,1,0,208,0,17,225,474,Acta casilla,,,
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,69,C,1,0,C01,3,39,16,2,14,9,1,127,0,3,0,2,1,2,0,0,0,0,0,1,1,5,0,226,0,15,241,473,Acta casilla,,,
